video_id,comment_text,like_count,published_at,author,fetched_at
osRux8BMBvI,"King khesari 🤟 😎 
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤
 ❤
  ❤
   ❤
    ❤
     ❤
    ❤
   ❤
  ❤
 ❤
❤",0,2026-04-13T13:56:58Z,@ms.manish_status,2026-04-13T13:58:16.973069
osRux8BMBvI,❤❤❤,0,2026-04-13T13:56:24Z,@AjitKumar-co8qn,2026-04-13T13:58:16.973070
osRux8BMBvI,Jio Ba,0,2026-04-13T13:55:40Z,@Manjeet-yt-ff,2026-04-13T13:58:16.973070
osRux8BMBvI,❤❤❤❤❤👿👿👆👆,0,2026-04-13T13:54:19Z,@DabluKumar-singer,2026-04-13T13:58:16.973071
osRux8BMBvI,Super se bhi uper song ❤❤,0,2026-04-13T13:51:03Z,@sailankumar5007,2026-04-13T13:58:16.973072
osRux8BMBvI,God bless you,0,2026-04-13T13:49:19Z,@ViramdevsinhGohil-z8r,2026-04-13T13:58:16.973073
osRux8BMBvI,Jio bhai trending,0,2026-04-13T13:45:48Z,@Mohanyadav-1992,2026-04-13T13:58:16.973074
osRux8BMBvI,Trending King khesari lal yadav ❤🎉❤,0,2026-04-13T13:45:43Z,@AkashyadavRaj-y3w,2026-04-13T13:58:16.973074
osRux8BMBvI,Hit machine King khesari lal yadav ❤❤❤,0,2026-04-13T13:44:47Z,@AkashyadavRaj-y3w,2026-04-13T13:58:16.973075
osRux8BMBvI,"2.5 M plus views
1 Lakh likes",0,2026-04-13T13:44:36Z,@avdheshyadav9087,2026-04-13T13:58:16.973076
osRux8BMBvI,🎉🎉🎉🎉🎉❤❤❤❤❤❤❤,0,2026-04-13T13:44:18Z,@AkashyadavRaj-y3w,2026-04-13T13:58:16.973077
osRux8BMBvI,Trending song 🎉🎉,1,2026-04-13T13:43:28Z,@LALTUYADAV-n9r,2026-04-13T13:58:16.973078
osRux8BMBvI,Nice song 😍😍❤❤❤,1,2026-04-13T13:42:58Z,@SanjanaChanl,2026-04-13T13:58:16.973078
osRux8BMBvI,❤❤❤❤❤,1,2026-04-13T13:41:59Z,@jryufcjugndnhg,2026-04-13T13:58:16.973079
osRux8BMBvI,Nice song,1,2026-04-13T13:41:41Z,@priya123-jau,2026-04-13T13:58:16.973080
osRux8BMBvI,Nice bos,1,2026-04-13T13:38:08Z,@Mohanyadav-1992,2026-04-13T13:58:16.973081
osRux8BMBvI,Very good sir I super 💯👍🙏❤,1,2026-04-13T13:37:40Z,@YaduvDddd-cr8mr,2026-04-13T13:58:16.973082
osRux8BMBvI,Hit song,0,2026-04-13T13:37:24Z,@Mohanyadav-1992,2026-04-13T13:58:16.973083
osRux8BMBvI,Super duper song 🎉🎉🎉,0,2026-04-13T13:37:17Z,@Kariman-c5k,2026-04-13T13:58:16.973083
osRux8BMBvI,Hm 10 bar sun chuke❤❤❤❤❤,0,2026-04-13T13:35:24Z,@SEEMAYADAV-wp2lg,2026-04-13T13:58:16.973084
osRux8BMBvI,Nice look hai,0,2026-04-13T13:34:29Z,@arjunkumary-f6x,2026-04-13T13:58:16.973085
osRux8BMBvI,Cute song hai,0,2026-04-13T13:34:06Z,@arjunkumary-f6x,2026-04-13T13:58:16.973085
osRux8BMBvI,Brand hero ka song hai,0,2026-04-13T13:33:09Z,@arjunkumary-f6x,2026-04-13T13:58:16.973086
osRux8BMBvI,❤❤❤,1,2026-04-13T13:32:43Z,@Badsha_ff_10,2026-04-13T13:58:16.973087
osRux8BMBvI,Best hero ka song hai,0,2026-04-13T13:32:43Z,@arjunkumary-f6x,2026-04-13T13:58:16.973088
osRux8BMBvI,VIP song hai,0,2026-04-13T13:32:24Z,@arjunkumary-f6x,2026-04-13T13:58:16.973088
osRux8BMBvI,Raushan bhaiya music super duper hota hai khesari bhaiya ary Sharma acha hota hai,2,2026-04-13T13:32:19Z,@khesari-rohit,2026-04-13T13:58:16.973089
osRux8BMBvI,Best song hai,0,2026-04-13T13:32:06Z,@arjunkumary-f6x,2026-04-13T13:58:16.973089
osRux8BMBvI,Mast song hai,0,2026-04-13T13:31:49Z,@arjunkumary-f6x,2026-04-13T13:58:16.973090
osRux8BMBvI,Love you song hai,0,2026-04-13T13:31:32Z,@arjunkumary-f6x,2026-04-13T13:58:16.973091
osRux8BMBvI,Jakkas song hai,0,2026-04-13T13:31:15Z,@arjunkumary-f6x,2026-04-13T13:58:16.973095
osRux8BMBvI,Fantastic song hai,0,2026-04-13T13:30:58Z,@arjunkumary-f6x,2026-04-13T13:58:16.973097
osRux8BMBvI,Super duper song hai,0,2026-04-13T13:30:42Z,@arjunkumary-f6x,2026-04-13T13:58:16.973098
osRux8BMBvI,❤❤❤,0,2026-04-13T13:29:17Z,@AbhishekYadav-hy1id,2026-04-13T13:58:16.973099
osRux8BMBvI,❤❤❤ jio khesari lal Yadav,0,2026-04-13T13:28:59Z,@itz-pawan-445,2026-04-13T13:58:16.973099
osRux8BMBvI,Ye song khesari bhaiya ka kal tak 4 namber trending me lana hai sare bhai log ❤❤,0,2026-04-13T13:28:01Z,@Rakeshvlog-BR06,2026-04-13T13:58:16.973100
osRux8BMBvI,Jio khesari bhaiya ❤❤❤❤,0,2026-04-13T13:27:37Z,@Rahulyadav-s2y1v,2026-04-13T13:58:16.973101
osRux8BMBvI,❤❤❤❤❤❤❤,0,2026-04-13T13:27:24Z,@Rahulyadav-s2y1v,2026-04-13T13:58:16.973101
osRux8BMBvI,😮,0,2026-04-13T13:27:23Z,@MrAman8047,2026-04-13T13:58:16.973102
osRux8BMBvI,Trending star ⭐✨,0,2026-04-13T13:26:54Z,@Rakeshvlog-BR06,2026-04-13T13:58:16.973103
osRux8BMBvI,Khesari lal yadav wow 👌 🙏🙏🙏,1,2026-04-13T13:26:30Z,@rinkajyadav8431,2026-04-13T13:58:16.973104
osRux8BMBvI,Description Song 🎉,0,2026-04-13T13:26:21Z,@santoshsinghsingh5417,2026-04-13T13:58:16.973105
osRux8BMBvI,"भोजपुरी इंडस्ट्री का पहला ब्रांड खेसारी लाल यादव ही हैं।..,💀✊💥📌📍 3:42",1,2026-04-13T13:26:18Z,@TrendingStar-kly,2026-04-13T13:58:16.973105
osRux8BMBvI,No One Can Replace Trending Star Plus,0,2026-04-13T13:26:02Z,@santoshsinghsingh5417,2026-04-13T13:58:16.973106
osRux8BMBvI,इतिहास रच देना है भईया,0,2026-04-13T13:25:18Z,@AnyaYadav-h9k,2026-04-13T13:58:16.973107
osRux8BMBvI,Yah jaruri tha,1,2026-04-13T13:24:54Z,@ManishYadav-zc8vp,2026-04-13T13:58:16.973107
osRux8BMBvI,Khesari bhiya and akhilesh bhaiya jindabad,1,2026-04-13T13:24:18Z,@ManishYadav-zc8vp,2026-04-13T13:58:16.973108
osRux8BMBvI,❤😊❤😅😅❤,0,2026-04-13T13:23:59Z,@VijayYadav-h4l1u,2026-04-13T13:58:16.973109
osRux8BMBvI,❤😊😊❤❤😊,0,2026-04-13T13:23:49Z,@VijayYadav-h4l1u,2026-04-13T13:58:16.973109
sAtq1Apw-tY,*Yash* 👿 vs *Ranbir* 🦁 *RAMAYANA Kiske Liye Dekhoge?* 😍🤷🏻‍♀🔥,199,2026-04-12T08:36:43Z,@FilmiIndian,2026-04-13T13:58:17.282393
sAtq1Apw-tY,Rocky bhai ❤️,0,2026-04-13T13:52:27Z,@sadstatus4781,2026-04-13T13:58:17.282412
sAtq1Apw-tY,Agar ram se jyada ravan pasand aya toh hindu bolke ramram kyu karte ho 😅😂,0,2026-04-13T13:51:31Z,@aiShort-r9r,2026-04-13T13:58:17.282416
sAtq1Apw-tY,Isko dhurandhar ke bad naya kam mil gya toxic. Ab kam se kam 72 video banayegi toxic par,0,2026-04-13T12:18:41Z,@ABD-yw9hy,2026-04-13T13:58:17.282419
sAtq1Apw-tY,Itna kaam de rha h hollywood ko 400crore itna to bnta h baki mere hesaab s yash is greedy 😂😂😂😂😂😂😂😂😂😂,0,2026-04-13T10:52:23Z,@AnkushSharma-s1h,2026-04-13T13:58:17.282424
sAtq1Apw-tY,CEO OF HOLLYWOOD,0,2026-04-13T10:36:35Z,@Vandanadancer123,2026-04-13T13:58:17.282428
sAtq1Apw-tY,Game of thrones pe video bana do didi please,1,2026-04-13T10:01:39Z,@Ashutosh_Verma_18,2026-04-13T13:58:17.282432
sAtq1Apw-tY,Rocky 🦴,0,2026-04-13T09:40:32Z,@AmirHossain-u5k3x,2026-04-13T13:58:17.282436
sAtq1Apw-tY,मैं हमेशा जंग टालने की कोशिश करता हूं लेकिन जंग हुई तो जीतूंगा❤,0,2026-04-13T09:22:09Z,@KamranRajput-v4p,2026-04-13T13:58:17.282441
sAtq1Apw-tY,TOXIC,0,2026-04-13T06:02:28Z,@omkarraobudi,2026-04-13T13:58:17.282445
sAtq1Apw-tY,Yesh Rocky bhai,0,2026-04-13T05:54:58Z,@dineshchoudhary6068,2026-04-13T13:58:17.282448
sAtq1Apw-tY,Toxic🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,0,2026-04-13T05:39:44Z,@abhilashvabhi6667,2026-04-13T13:58:17.282451
sAtq1Apw-tY,Dhurandhar se dar ke bhaaga tha,0,2026-04-13T05:10:59Z,@DrSUHAILKHAN786,2026-04-13T13:58:17.282455
sAtq1Apw-tY,"Toxic Movie ❌ 
Dhurander se Bhagne wali Movie ✅✅✅",0,2026-04-13T05:07:58Z,@Iamkk_ik,2026-04-13T13:58:17.282458
sAtq1Apw-tY,Only yash bhai Ki movies ❤️❤️❤️❤️❤️,0,2026-04-13T04:53:59Z,@abdulmolla5561,2026-04-13T13:58:17.282461
sAtq1Apw-tY,Yash❤❤❤,0,2026-04-13T04:34:50Z,@sunnykumar-nh3ct,2026-04-13T13:58:17.282464
sAtq1Apw-tY,Ek side Phle toxic me car wala scene dikhaye fir ramayan dikha kr logo ko Pavitra kr denge...peak detailing 😅,0,2026-04-13T04:27:25Z,@socialmedia2.00,2026-04-13T13:58:17.282468
sAtq1Apw-tY,ROCKY BHAII fan from NEPAL....🤞☠️,0,2026-04-13T03:38:10Z,@IM_GD_SINGH,2026-04-13T13:58:17.282472
sAtq1Apw-tY,Toxic yash boss,0,2026-04-13T03:21:02Z,@krishnnarayankar2023,2026-04-13T13:58:17.282477
sAtq1Apw-tY,Chhapri Yash😂,0,2026-04-13T03:02:50Z,@playlido-q8o,2026-04-13T13:58:17.282481
sAtq1Apw-tY,Dhurandhar ke samne moot diya tha toxic daddy ne😂,0,2026-04-13T02:59:30Z,@playlido-q8o,2026-04-13T13:58:17.282484
sAtq1Apw-tY,Salam rocky vai urf ravana 🙏🔥,0,2026-04-13T02:54:04Z,@wrohitgyan5408,2026-04-13T13:58:17.282488
sAtq1Apw-tY,This might be first Ramayana people would go to watch Ravana 😂,0,2026-04-13T02:12:31Z,@anix86,2026-04-13T13:58:17.282491
sAtq1Apw-tY,Love mocktail 3 Kannada movie father and daughter bonding movie,0,2026-04-13T02:07:52Z,@JagadishGaramplli,2026-04-13T13:58:17.282495
sAtq1Apw-tY,Who did the Ravan role in the Great Adipurush?........One of Khan's.,0,2026-04-13T02:01:00Z,@pachesh,2026-04-13T13:58:17.282499
sAtq1Apw-tY,💀☠️☠️😤😤😤😤😤😎😎😎,0,2026-04-13T01:24:45Z,@PappuPapar,2026-04-13T13:58:17.282504
sAtq1Apw-tY,Toxic ❤️‍🔥❤️‍🔥❤️‍🔥,3,2026-04-13T00:27:30Z,@Karankumarmangalkumar,2026-04-13T13:58:17.282508
sAtq1Apw-tY,i see jana nayan movi iust nao its leaked its full remake movi 😂,0,2026-04-13T00:05:45Z,@AhmedSami-m6u,2026-04-13T13:58:17.282513
sAtq1Apw-tY,ONLY TOXIC🌋..ONLY TOXIC🌋..ONLY TOXIC🌋..ONLY TOXIC🌋..ONLY TOXIC🌋..ONLY TOXIC🌋..ONLY TOXIC🌋..ONLY TOXIC🌋..ONLY TOXIC🌋..ONLY TOXIC🌋..ONLY TOXIC🌋..ONLY TOXIC🌋..ONLY TOXIC🌋..,1,2026-04-12T20:35:39Z,@theonlyimpress08,2026-04-13T13:58:17.282517
sAtq1Apw-tY,AB BOLO HATERS... 🤣🖕🔥🔥🔥🔥,1,2026-04-12T20:35:05Z,@theonlyimpress08,2026-04-13T13:58:17.282520
sAtq1Apw-tY,Andhbhakt didi,1,2026-04-12T19:09:02Z,@kaifyshaikh4573,2026-04-13T13:58:17.282524
sAtq1Apw-tY,Pata to kuch nhi fekti to bohat hai,0,2026-04-12T18:47:28Z,@Cricket_fanss_club,2026-04-13T13:58:17.282528
sAtq1Apw-tY,Aa gai yash ki chamchi 😂,0,2026-04-12T18:23:22Z,@ramavtar937,2026-04-13T13:58:17.282532
sAtq1Apw-tY,Jay shree RAM ❤,1,2026-04-12T18:07:47Z,@kishanlakhoo9388,2026-04-13T13:58:17.282536
sAtq1Apw-tY,BJP ki dalal hai ye,0,2026-04-12T17:52:54Z,@ravindra8052,2026-04-13T13:58:17.282539
sAtq1Apw-tY,Good,0,2026-04-12T17:49:12Z,@rashmishahiii,2026-04-13T13:58:17.282543
sAtq1Apw-tY,YASH monster 💀 fan from Pakistan,1,2026-04-12T17:32:46Z,@Khan-cb1rf,2026-04-13T13:58:17.282547
sAtq1Apw-tY,Yash fans 🏴󠁧󠁢󠁷󠁬󠁳󠁿,0,2026-04-12T17:26:58Z,@ShridharDigraj,2026-04-13T13:58:17.282550
sAtq1Apw-tY,Aai nahi song ✅💥💯,1,2026-04-12T16:55:25Z,@RoLexXxSatyaAa,2026-04-13T13:58:17.282553
sAtq1Apw-tY,"Yesh indian pehla star jo india ko represent karega 😅😂
Sharukh khan 
Ranveer Singh 
Arijit Singh 
Ye salo pehle kar chuke mam
Or abhi karte hai 😂",0,2026-04-12T16:51:35Z,@fun2fun-n1l,2026-04-13T13:58:17.282556
sAtq1Apw-tY,Dhurandar 3 4th June,0,2026-04-12T16:41:56Z,@SujanBarmanBarman-e5n,2026-04-13T13:58:17.282559
